converted,GameLevel,NumGameDays,NumGameDays4Plus,NumInGameMessagesSent,NumSpaceHeroBadges,NumFriendRequestIgnored,NumFriends,AcquiredSpaceship,AcquiredIonWeapon,TimesLostSpaceship,TimesKilled,TimesCaptain,TimesNavigator,PurchasedCoinPackSmall,PurchasedCoinPackLarge,NumAdsClicked,DaysUser,UserConsole,UserHasOldOS
no,8,9,4,2,2,59,8,yes,no,0,0,2,35,no,no,35,1278,yes,no
no,9,22,0,413,0,92,17,yes,no,5,0,0,0,no,no,6,1948,yes,no
no,1,5,0,19,0,0,0,no,no,0,0,0,0,no,no,11,2892,yes,no
no,9,6,0,32,0,57,26,yes,no,0,0,0,1,yes,no,5,2162,yes,no
no,9,13,0,218,0,97,19,yes,no,19,0,0,0,no,no,4,2254,yes,no
no,7,22,16,174,0,35,0,yes,no,9,0,0,0,yes,no,7,2404,yes,no
no,2,1,0,0,0,0,0,no,no,0,0,0,0,no,no,6,1978,yes,no
no,10,16,6,88,9,61,55,yes,no,0,0,12,5,no,no,8,2708,no,yes
no,7,4,0,0,2,2,29,no,yes,0,0,0,11,no,no,6,1644,yes,no
no,7,10,0,182,0,0,20,no,no,0,0,0,0,yes,no,13,1674,yes,no
no,8,7,0,0,0,12,5,no,no,0,0,0,0,yes,yes,7,2831,no,no
no,9,11,5,425,0,114,0,no,no,13,0,0,0,no,no,4,1978,yes,no
no,2,3,0,0,0,12,47,yes,no,0,0,0,0,yes,no,5,2861,yes,no
no,6,9,0,4,0,41,0,no,no,0,4,0,0,no,no,9,2647,yes,no
no,6,18,0,17,0,0,0,no,no,0,0,0,0,no,no,5,2496,no,no
no,1,22,0,208,0,15,0,yes,no,6,0,0,0,no,yes,8,3500,yes,no
no,9,13,1,474,1,85,333,yes,no,26,0,1,0,no,no,5,2313,yes,no
no,5,2,0,0,1,6,12,no,no,4,0,43,0,yes,yes,14,3439,yes,no
no,6,19,0,376,0,33,4,no,no,6,0,0,0,yes,no,12,2374,yes,no
no,8,16,0,29,0,9,53,no,no,0,0,0,0,yes,no,10,3319,yes,no
no,8,12,0,422,0,95,2,no,no,7,0,0,0,yes,no,12,2588,yes,no
no,2,1,0,29,0,87,1,no,no,0,0,0,0,no,no,2,2557,no,no
no,4,2,0,0,0,0,2,no,no,0,0,0,0,no,no,9,3013,no,no
no,4,10,4,0,0,55,35,yes,no,0,0,0,0,yes,no,3,1978,yes,no
no,9,11,0,108,0,30,39,no,yes,0,0,0,0,no,no,12,2162,yes,no
no,6,6,0,10,0,16,0,no,no,0,0,0,6,no,no,2,2739,yes,no
no,1,16,0,82,0,14,0,no,no,0,21,0,0,yes,no,4,2527,yes,no
no,10,19,0,233,0,63,16,no,no,30,9,15,0,yes,no,7,2678,no,no
yes,6,11,0,107,0,47,90,no,no,0,0,0,0,no,no,0,2922,yes,no
no,6,14,0,75,0,78,0,no,no,9,0,0,0,yes,no,3,2678,no,no
no,10,15,0,65,6,11,9,no,no,0,0,0,0,yes,no,10,1370,yes,no
no,9,20,0,0,0,0,1,no,no,6,0,0,0,yes,no,15,3927,yes,yes
no,9,15,1,167,0,50,0,no,no,0,0,3,1,no,no,1,2496,no,no
no,1,16,0,0,0,0,1,no,no,0,0,0,0,no,yes,3,2466,yes,no
no,8,21,0,0,0,0,1,no,no,1,0,0,0,no,no,4,2861,yes,no
no,8,16,0,64,1,87,10,no,no,9,0,0,0,no,no,11,2496,yes,yes
no,6,20,0,1,0,0,0,no,no,0,0,0,0,no,yes,3,2708,yes,no
no,8,15,0,153,0,52,9,no,no,0,0,0,3,yes,yes,3,3500,yes,no
no,7,17,0,156,0,39,4,no,no,10,0,0,0,no,no,4,2282,yes,no
no,2,5,0,0,0,22,1,no,no,0,0,0,0,yes,no,7,2254,yes,no
no,2,21,4,190,0,30,118,yes,yes,0,0,0,0,no,no,36,1978,yes,no
no,8,7,2,0,0,29,0,no,no,0,0,0,0,no,no,11,2739,yes,no
no,7,14,0,2,6,22,140,yes,no,0,0,0,0,no,no,10,2769,no,no
no,10,21,0,403,0,90,18,no,no,27,0,0,0,yes,no,4,1644,yes,no
no,7,7,0,0,0,6,87,yes,no,4,0,0,0,no,no,11,1705,yes,yes
no,7,21,4,125,0,45,7,no,no,0,0,0,5,no,no,7,2769,yes,no
no,8,13,0,47,0,78,28,yes,no,4,0,0,0,no,no,5,1674,yes,no
no,8,19,0,167,0,93,0,no,no,32,0,9,0,no,no,6,2496,yes,no
yes,9,20,13,110,0,99,196,no,no,20,0,0,0,yes,no,1,2435,yes,no
no,10,22,0,222,0,29,20,yes,no,1,0,0,0,no,no,30,1613,yes,no
no,8,1,0,0,0,0,0,yes,no,0,0,0,0,no,no,2,2162,yes,no
no,6,8,0,8,0,2,12,no,no,0,0,0,0,yes,no,21,1978,yes,no
no,7,17,1,134,0,45,82,yes,no,8,0,0,4,no,no,5,2374,yes,no
no,2,9,0,219,0,33,0,no,no,0,0,0,0,no,yes,7,3715,yes,no
no,7,19,0,120,0,15,62,no,no,3,0,0,0,no,no,22,2708,no,no
no,9,13,0,219,0,81,0,no,no,0,0,0,0,yes,no,8,2739,yes,no
no,5,20,0,12,10,65,144,no,no,2,0,0,0,no,no,2,2192,yes,yes
no,2,18,1,15,0,0,0,yes,no,0,0,0,0,no,no,0,2739,yes,yes
no,8,2,0,0,0,0,1,yes,no,2,0,0,6,yes,no,5,2496,no,no
no,8,20,10,114,0,34,0,yes,no,0,0,2,0,no,no,6,3439,yes,no
no,9,17,0,163,11,96,47,yes,no,0,8,0,4,yes,no,7,2769,yes,no
no,9,11,0,0,0,0,0,no,no,0,0,0,0,no,yes,2,4049,yes,yes
yes,7,12,2,109,0,7,109,yes,no,0,0,0,0,yes,yes,25,3350,yes,no
no,6,8,0,70,0,59,1,no,no,2,0,0,0,yes,no,12,2557,no,no
no,6,16,5,154,1,54,63,no,no,21,0,0,3,yes,no,9,3044,yes,no
no,1,4,0,0,0,0,0,no,no,0,0,0,0,no,yes,5,3439,yes,no
no,3,18,0,18,0,2,138,no,no,6,0,0,0,no,no,8,2070,yes,no
yes,5,1,0,85,0,45,13,yes,no,0,0,34,1,no,no,17,2739,yes,no
no,10,19,0,47,0,9,398,yes,no,0,0,5,0,yes,no,25,1674,yes,no
no,8,4,0,1,0,53,15,yes,no,0,0,2,0,no,no,11,1583,yes,no
no,9,23,0,92,0,98,0,no,no,1,0,4,0,no,yes,8,3288,yes,no
no,4,11,0,0,0,0,0,no,yes,5,0,0,0,no,yes,12,2404,no,no
no,3,5,0,21,12,71,118,yes,no,2,0,0,0,yes,yes,16,2070,yes,no
no,8,18,0,76,0,1,23,no,no,8,0,0,3,yes,no,9,1917,yes,no
no,10,16,0,43,4,24,22,yes,no,0,0,0,0,no,no,5,1917,no,no
no,3,8,2,5,0,12,7,no,no,0,0,0,0,no,no,0,2343,no,yes
no,2,13,0,0,0,0,82,no,no,1,0,0,0,no,no,8,2892,yes,no
no,1,1,0,57,0,1,0,no,no,1,0,0,0,no,no,10,3896,yes,no
no,1,1,0,11,0,0,0,no,no,0,0,0,0,no,no,3,3653,yes,no
no,1,16,6,0,0,0,0,yes,no,0,0,0,0,no,yes,2,2708,yes,no
no,8,1,0,61,0,61,1,no,no,0,0,0,1,no,no,1,2162,yes,no
no,2,1,0,0,0,0,2,no,no,0,0,0,0,yes,no,1,3227,no,no
yes,9,21,13,105,1,4,6,yes,no,1,16,2,3,no,no,2,2800,yes,yes
no,4,14,0,120,0,21,456,no,no,3,0,0,0,yes,no,1,2466,yes,no
no,4,1,0,0,0,0,55,no,no,0,0,0,0,yes,no,8,3258,no,no
no,10,26,0,406,2,94,58,no,no,2,0,0,5,no,yes,13,2254,yes,no
yes,5,18,0,0,0,0,34,no,yes,0,0,0,0,yes,no,24,2343,yes,no
yes,3,12,0,0,0,0,53,no,no,0,0,0,0,yes,no,22,3197,yes,no
no,9,18,2,197,0,22,42,no,no,21,0,0,0,no,no,2,2496,yes,no
no,2,6,0,11,0,5,0,no,no,0,0,0,0,no,no,3,2922,yes,no
no,10,14,0,161,0,59,0,yes,no,18,0,0,0,no,yes,4,2861,yes,no
no,7,8,0,0,0,0,305,no,no,0,0,0,0,no,no,16,1400,no,yes
no,2,6,0,69,0,10,0,no,no,0,0,0,0,no,no,1,2769,yes,yes
no,8,17,10,6,0,15,4,no,no,0,0,0,0,no,no,3,2984,no,no
no,7,8,0,0,0,17,0,no,no,0,0,0,0,yes,no,9,2588,yes,no
yes,8,22,0,366,1,72,15,no,no,3,0,0,0,no,yes,24,2254,yes,no
no,10,14,0,91,0,20,0,no,no,0,0,0,0,no,no,7,2831,yes,no
no,9,3,1,0,0,0,0,yes,no,0,0,0,0,no,no,9,2708,yes,no
yes,4,19,0,0,0,0,5,no,no,0,0,0,0,no,yes,11,3013,yes,no
no,5,26,0,40,0,2,80,no,no,2,0,0,0,yes,no,14,2254,yes,no
no,7,19,7,100,0,33,0,no,no,5,0,0,0,no,yes,10,3774,yes,no
no,7,12,0,441,0,89,2,no,no,4,0,0,0,no,no,9,2678,yes,yes
no,10,20,3,0,0,0,0,yes,no,0,0,14,4,yes,no,8,4018,yes,no
no,9,25,2,417,10,83,249,no,no,42,0,0,2,no,no,7,2192,yes,no
no,7,22,13,15,0,19,0,no,no,0,0,0,2,no,yes,1,2496,yes,no
no,5,3,0,121,0,4,0,yes,no,1,0,0,6,no,no,9,2861,no,no
no,3,9,3,20,0,0,16,no,no,0,0,0,0,no,no,18,2192,yes,no
no,6,4,0,23,0,0,26,no,no,0,0,0,5,no,no,15,2708,no,no
no,7,12,4,58,9,53,12,yes,no,5,0,7,9,no,yes,4,3562,yes,yes
no,6,16,0,73,0,70,93,yes,no,4,0,87,17,yes,no,6,2953,yes,no
no,10,26,2,13,0,0,10,yes,no,0,0,0,0,no,no,11,2861,no,no
no,9,16,3,0,0,0,0,no,no,3,0,0,6,no,no,8,3774,yes,no
yes,8,17,9,77,0,8,1,no,no,0,0,0,0,no,no,1,3439,yes,no
no,9,10,0,54,0,100,68,no,no,0,0,0,0,no,no,6,2466,yes,no
no,2,16,0,0,0,0,0,no,no,0,0,0,0,yes,no,2,2009,yes,no
no,8,24,0,174,0,24,0,no,no,6,0,0,0,no,yes,6,2831,yes,no
no,1,8,0,34,0,0,0,no,no,0,0,0,0,no,yes,9,2496,yes,no
no,6,3,0,0,0,0,0,no,no,0,0,0,0,yes,yes,1,2619,no,no
no,6,1,0,0,0,11,0,no,no,2,3,0,0,no,no,12,2678,yes,no
no,8,12,0,78,0,85,0,no,no,1,0,0,0,no,no,2,2404,yes,no
no,5,11,0,0,0,4,12,yes,no,0,0,0,0,yes,no,8,2343,yes,no
no,7,16,0,79,0,40,0,no,no,23,0,0,0,no,no,6,2769,yes,yes
yes,4,20,0,403,4,100,410,yes,no,13,0,0,0,no,no,5,2282,yes,yes
no,8,15,1,18,4,27,182,no,no,0,0,0,0,yes,no,5,1400,yes,no
no,10,17,0,0,0,49,0,yes,no,5,0,0,0,no,no,3,2861,yes,no
no,8,11,0,97,0,12,0,no,no,6,0,1,0,no,no,5,3957,yes,no
no,5,19,0,0,0,7,0,no,no,7,0,0,0,no,no,3,3166,no,no
no,10,14,4,0,5,19,27,yes,no,0,0,0,0,no,no,11,2374,yes,no
no,6,3,0,0,0,0,5,no,no,0,0,31,0,no,no,19,2647,yes,no
no,9,17,0,135,0,24,5,yes,no,0,0,0,0,no,no,15,2343,yes,yes
no,7,3,0,285,0,84,0,no,no,0,0,18,0,no,yes,4,3957,yes,no
no,5,5,0,0,0,0,25,no,no,0,0,0,0,no,no,6,2466,yes,no
no,1,10,0,77,0,7,151,no,no,0,0,0,0,yes,no,21,3684,yes,yes
no,7,9,4,0,0,38,27,yes,no,0,0,0,0,no,no,14,2647,no,no
no,6,6,0,0,0,2,2,no,no,0,0,0,0,no,no,12,1917,yes,no
no,1,2,2,0,0,0,0,yes,no,0,0,0,0,no,no,8,3258,yes,no
no,7,8,0,0,0,0,24,yes,no,0,3,0,5,yes,no,1,1431,yes,no
no,10,3,0,126,0,0,0,no,no,0,0,0,0,yes,yes,4,2039,no,no
no,3,4,0,0,0,0,174,no,yes,2,0,0,0,yes,no,22,2496,yes,no
yes,8,19,7,22,1,41,66,no,no,0,0,0,0,no,yes,16,3227,no,no
no,9,21,0,323,9,41,129,yes,yes,11,0,0,0,no,yes,1,2101,yes,yes
no,5,9,0,0,0,0,0,no,no,0,0,0,0,no,yes,8,2739,yes,no
no,3,4,0,34,1,0,292,no,no,0,0,0,0,no,yes,24,2374,yes,no
no,10,20,1,255,0,34,89,yes,no,0,0,1,0,no,no,9,3288,yes,no
no,6,23,14,76,0,14,0,yes,no,0,0,0,2,no,yes,4,2708,yes,no
no,6,14,0,0,0,0,275,no,no,6,0,0,0,yes,no,17,2984,yes,no
yes,7,17,0,0,0,94,0,no,no,0,0,0,0,no,no,11,1523,yes,no
no,8,16,0,63,0,58,50,yes,no,0,0,0,0,yes,no,0,1917,yes,no
no,3,6,0,58,1,103,10,no,no,0,0,0,0,no,no,4,2953,yes,no
no,7,27,1,0,0,0,8,no,no,3,0,8,0,yes,yes,1,4049,yes,no
yes,9,12,3,6,9,67,18,yes,no,3,0,0,2,yes,no,3,4080,yes,no
no,10,19,13,85,6,0,130,yes,no,0,0,0,0,no,no,6,2953,yes,no
no,7,4,0,2,0,10,0,no,no,8,0,0,0,no,yes,6,3562,no,no
no,5,10,0,0,0,0,3,no,no,0,0,0,0,yes,no,0,1613,yes,no
no,9,25,0,186,0,63,0,no,no,8,0,0,1,no,yes,2,3927,no,no
no,10,1,0,0,0,0,0,no,no,0,0,0,0,no,yes,7,2282,no,no
no,8,7,0,105,0,0,0,no,no,2,0,0,0,no,no,10,2708,yes,no
no,1,13,0,0,0,18,0,no,no,0,0,0,0,yes,no,5,3439,yes,yes
no,2,11,0,3,4,0,56,no,no,0,0,0,0,no,no,8,2892,yes,no
no,5,5,2,0,0,0,16,no,no,0,0,0,1,yes,no,8,2162,no,yes
no,5,2,0,0,0,0,226,no,no,0,29,0,3,no,no,12,2374,no,no
no,9,22,10,0,3,0,6,no,no,2,0,0,0,no,no,3,2404,yes,no
no,7,1,0,0,0,0,68,no,no,0,0,0,0,no,no,10,2131,no,no
no,5,9,0,74,0,24,0,yes,no,0,0,0,1,yes,no,4,2435,yes,no
no,5,16,0,68,0,0,0,no,no,0,0,0,0,no,no,5,1917,yes,no
no,4,15,0,624,0,101,27,no,no,15,0,0,0,no,no,2,1917,yes,no
no,5,14,0,7,0,36,16,yes,no,0,0,0,0,yes,no,1,3439,yes,no
no,8,21,1,321,0,74,0,yes,no,0,0,0,1,no,yes,2,2892,yes,no
no,10,19,0,54,0,4,0,no,no,0,0,0,0,no,yes,10,2404,no,no
no,2,9,0,0,0,0,0,yes,no,0,2,0,0,no,no,9,2861,yes,no
no,6,14,0,16,0,2,1,no,no,2,0,0,0,no,no,18,3105,yes,no
no,6,8,0,0,0,0,13,no,no,0,0,0,0,no,no,2,2404,yes,no
no,2,7,0,105,0,29,2,yes,no,0,0,0,0,yes,no,18,2800,yes,no
no,10,28,0,183,0,35,4,no,no,1,0,4,3,yes,no,6,2404,yes,yes
no,2,1,0,82,0,23,0,no,no,0,0,0,0,no,no,4,1674,yes,no
no,2,2,2,0,0,0,0,no,no,0,0,0,0,no,yes,11,2192,yes,no
no,6,2,0,142,0,34,33,no,no,0,0,0,0,no,no,6,2192,yes,no
no,10,15,0,149,0,45,3,no,no,4,0,1,0,yes,yes,5,3378,yes,no
yes,9,13,2,80,0,74,105,no,no,0,0,0,0,yes,no,7,2223,yes,no
no,8,3,0,0,0,0,119,no,no,0,0,0,0,yes,no,9,1889,yes,no
no,2,15,6,49,0,62,326,no,no,0,0,0,0,yes,no,9,2131,yes,no
no,6,15,0,0,0,0,30,no,no,0,0,0,0,no,no,9,2678,yes,no
no,9,13,0,107,0,57,252,no,no,1,0,0,0,yes,no,5,2892,yes,no
no,3,14,0,36,0,83,146,no,no,29,0,0,0,no,no,11,3988,yes,no
no,9,6,1,120,0,42,14,no,no,2,0,0,7,no,yes,2,1644,no,no
yes,10,28,0,23,1,19,15,yes,no,0,0,0,0,yes,yes,5,3500,yes,no
no,10,10,0,101,0,16,0,no,yes,0,0,0,0,no,no,8,3835,yes,no
yes,10,25,0,0,1,43,15,no,no,0,0,0,0,yes,no,6,2070,yes,no
no,6,8,0,389,0,45,19,no,no,1,0,0,0,yes,no,2,3804,yes,no
no,9,16,14,6,0,3,3,no,no,6,0,0,0,no,no,8,1858,no,no
no,6,1,0,128,0,91,0,no,no,0,0,0,0,yes,no,9,2557,yes,no
no,8,4,0,229,0,87,0,no,no,19,6,0,1,no,no,10,3623,yes,no
no,5,13,7,27,8,3,132,yes,no,0,0,0,18,yes,no,11,3378,yes,no
no,7,25,0,239,4,26,394,no,no,2,0,1,0,yes,no,6,2404,yes,no
no,9,5,0,57,6,95,15,no,no,0,0,0,1,yes,no,9,2496,yes,no
no,1,12,3,0,0,0,4,no,no,0,0,0,0,no,yes,4,2557,yes,no
no,8,6,0,4,0,21,6,no,no,0,0,0,0,yes,no,7,2588,yes,no
no,9,4,0,390,0,92,15,no,no,11,0,3,0,yes,no,5,2892,yes,no
no,4,17,9,185,0,58,0,yes,no,35,0,2,1,no,no,4,3074,yes,no
no,2,2,0,0,0,0,0,no,no,0,0,0,0,no,no,3,2404,yes,no
no,7,7,0,119,0,35,48,no,no,0,0,0,0,yes,no,3,2313,yes,no
no,6,16,1,0,0,115,1,yes,no,9,0,3,7,no,no,0,2254,yes,no
no,9,2,0,125,0,79,96,no,no,3,0,0,0,no,no,7,2162,yes,yes
no,5,16,0,130,1,73,328,no,no,0,0,0,0,yes,yes,19,2009,yes,no
no,5,14,0,0,0,42,1,yes,no,11,0,13,1,yes,no,23,3865,yes,no
no,7,15,0,165,0,25,409,no,no,3,0,6,0,yes,no,12,2404,yes,no
yes,7,17,0,44,0,0,1,no,no,1,0,0,0,no,yes,18,2254,no,no
no,10,17,1,229,1,102,13,yes,no,0,0,16,2,no,no,6,2861,yes,no
no,10,27,10,265,0,45,23,yes,no,0,0,0,0,no,no,3,2861,yes,yes
no,9,14,1,9,0,3,0,no,no,0,0,0,0,no,yes,12,2678,yes,no
no,9,18,5,14,0,21,4,yes,no,12,0,0,1,no,no,1,2984,yes,no
no,5,2,0,110,0,8,4,yes,no,9,3,0,0,yes,no,4,1339,yes,no
no,6,21,0,0,0,0,217,no,no,0,0,0,0,no,no,24,2282,yes,no
no,1,14,0,0,0,0,0,no,no,0,0,0,2,no,no,10,3592,yes,no
no,1,1,0,128,0,92,23,no,no,1,0,0,0,no,no,1,1674,yes,no
no,10,15,2,75,5,50,118,yes,no,0,0,3,0,yes,no,5,2739,yes,no
yes,10,24,19,15,0,0,172,yes,no,1,0,0,1,yes,no,8,1583,yes,no
no,10,25,19,234,0,106,61,yes,no,1,0,1,18,yes,no,1,1889,yes,yes
yes,5,16,0,1,2,13,84,no,no,11,0,0,0,no,no,6,3013,no,no
no,4,12,5,6,0,51,226,no,no,2,0,39,0,no,no,4,1917,no,no
yes,6,8,0,25,4,31,19,no,no,0,1,0,15,no,no,22,2435,yes,no
no,6,17,0,76,0,0,0,no,no,0,0,0,0,yes,no,4,2192,yes,no
no,7,7,1,0,0,0,21,no,no,0,0,7,7,no,no,21,1674,yes,no
no,2,6,0,0,1,8,17,no,no,0,0,0,0,yes,yes,3,2162,yes,no
no,6,4,0,339,0,30,0,no,no,0,0,0,1,yes,yes,10,2282,no,no
no,10,9,2,180,1,25,140,yes,no,0,0,0,0,yes,no,17,2039,no,no
no,2,1,0,96,0,22,0,no,no,5,0,0,0,no,no,3,2739,yes,yes
yes,10,17,0,0,2,78,167,yes,no,0,0,1,0,yes,no,19,1674,yes,no
no,7,24,8,49,11,70,20,no,no,1,0,4,1,yes,no,7,2343,yes,no
no,9,21,1,199,0,17,0,no,no,8,0,2,0,no,no,7,3227,yes,no
no,7,15,0,71,0,61,57,no,no,21,0,0,0,yes,yes,11,3409,yes,no
yes,8,7,0,23,9,27,83,no,no,0,0,0,0,no,no,4,1583,yes,no
no,7,4,0,0,0,40,47,yes,no,14,0,0,0,no,no,11,2223,yes,no
no,10,16,0,1,0,0,0,no,no,0,0,0,0,yes,no,2,2678,yes,no
no,3,4,0,42,0,63,0,no,no,0,0,0,0,no,no,1,1766,yes,no
no,10,20,0,157,0,54,5,no,no,0,0,0,0,no,no,20,2223,yes,no
no,9,17,0,0,0,5,180,no,no,0,0,0,0,yes,no,17,1674,yes,no
no,4,19,14,443,0,80,0,yes,no,10,0,0,0,no,no,4,2162,yes,no
no,4,10,0,0,0,0,16,no,no,0,0,0,0,no,no,10,4139,yes,no
no,9,13,0,8,0,0,0,yes,no,32,0,0,0,no,yes,8,2192,yes,no
no,8,9,2,115,0,83,23,no,no,3,0,0,0,yes,no,5,2313,yes,no
no,6,16,0,83,0,0,0,no,no,3,0,0,0,yes,no,7,3105,yes,no
no,9,18,0,6,0,0,0,yes,no,2,10,0,7,no,no,2,3378,yes,no
no,6,1,0,0,0,0,1,no,no,0,0,0,0,no,no,4,2313,no,no
no,1,3,0,1,0,7,1,no,no,0,0,0,0,no,no,5,1917,yes,no
no,7,21,0,82,0,43,5,no,no,8,0,0,0,no,no,10,2313,yes,no
no,5,13,0,0,0,0,0,yes,no,0,0,0,0,no,no,0,3531,yes,no
no,5,14,0,0,0,0,0,no,no,7,0,0,0,no,yes,10,4080,yes,no
no,3,5,0,22,0,62,0,no,no,0,0,0,0,yes,no,10,2466,yes,no
no,8,6,0,0,0,0,8,no,no,0,0,15,3,yes,no,18,3319,no,no
no,8,8,4,0,0,0,0,no,yes,0,0,13,0,no,no,7,2070,yes,no
no,6,20,0,121,0,10,0,no,no,1,0,0,0,yes,no,6,2496,yes,no
yes,6,2,0,0,0,8,0,no,no,0,0,0,0,yes,no,11,3166,no,no
no,6,18,0,0,0,16,1,no,no,0,0,0,0,no,no,25,2861,yes,no
no,6,17,0,0,0,0,0,no,no,0,0,0,0,no,yes,5,3439,no,no
no,10,20,0,182,0,29,3,yes,no,2,0,0,3,yes,no,24,2892,yes,no
no,5,18,0,67,0,27,0,yes,no,0,0,0,20,no,no,8,2192,yes,no
no,7,2,0,76,0,45,48,no,no,5,0,0,0,yes,no,12,2254,yes,no
yes,6,22,0,0,1,57,2,no,no,0,0,0,0,no,no,4,2861,yes,no
no,6,13,0,158,0,66,31,no,no,7,0,0,7,no,no,8,3013,no,no
no,7,6,3,0,0,0,0,no,no,0,0,0,0,no,no,11,3470,yes,no
no,5,10,1,0,0,25,47,no,no,7,0,15,20,no,no,10,2496,yes,no
no,2,9,0,244,0,87,118,no,no,28,0,0,0,yes,no,7,1613,yes,no
no,2,7,0,0,0,0,0,no,no,0,0,0,0,no,yes,11,3531,yes,no
no,10,11,4,84,0,80,5,no,no,15,0,0,0,no,no,10,1674,yes,no
no,5,4,0,0,0,0,0,no,no,0,0,13,1,no,no,9,2039,yes,no
no,2,18,0,44,0,11,3,no,no,0,0,0,0,no,no,17,2374,no,no
no,5,18,5,1,0,0,0,no,no,0,0,0,0,no,no,11,1978,yes,no
no,7,4,0,0,0,2,234,no,no,1,9,0,0,yes,no,10,2223,yes,no
no,9,17,0,0,0,0,0,no,no,0,0,0,0,no,yes,3,3927,yes,yes
no,10,22,0,329,4,70,21,no,no,5,0,0,0,no,no,1,3013,yes,no
no,9,22,0,249,0,89,0,yes,no,7,0,1,0,no,no,4,3653,yes,no
no,9,19,1,117,0,0,0,no,no,0,0,0,0,yes,yes,10,4080,yes,no
no,2,3,0,0,1,16,271,no,no,0,0,0,0,yes,no,2,1400,yes,no
no,7,11,11,0,0,10,12,no,no,0,2,0,6,yes,no,20,1948,yes,no
yes,5,13,0,0,0,0,2,no,no,0,0,0,0,no,yes,12,3865,yes,no
yes,5,13,0,0,0,0,28,yes,no,0,0,3,0,no,no,30,3044,no,no
no,3,17,0,78,0,57,21,no,no,2,0,0,0,no,no,2,3197,yes,no
yes,10,18,6,467,3,68,13,yes,no,26,0,0,1,no,no,38,2619,yes,no
yes,5,1,0,133,1,35,333,yes,no,2,0,0,0,no,no,17,2254,yes,no
no,6,18,0,36,0,31,1,no,no,3,0,0,0,no,yes,5,1523,no,yes
no,9,15,0,172,0,65,1,yes,no,4,0,0,0,no,no,21,3470,yes,no
no,10,20,0,0,0,3,41,no,no,0,0,1,2,yes,no,6,2769,yes,no
no,9,21,0,0,0,0,110,no,no,0,0,0,0,no,no,5,2739,yes,no
no,7,8,0,0,0,0,8,no,no,0,0,0,0,yes,no,1,1978,yes,no
no,6,12,0,0,0,0,0,yes,no,0,0,0,0,no,no,1,2496,yes,no
no,8,18,0,19,0,0,0,no,no,0,0,0,0,no,no,2,2588,no,no
no,6,1,0,58,0,26,0,yes,no,4,0,0,0,no,no,8,3166,yes,no
no,1,1,0,0,0,0,0,no,no,0,0,33,0,yes,no,6,3653,yes,no
no,8,18,0,10,0,10,1,no,no,4,0,1,0,no,no,5,1948,yes,no
no,8,8,0,59,0,0,114,no,no,0,0,0,0,yes,no,19,1978,yes,no
no,4,13,0,0,0,0,44,no,no,0,0,0,0,no,no,23,2343,yes,no
yes,5,10,0,0,0,0,1,yes,no,0,0,1,0,no,no,13,1523,yes,no
yes,2,16,0,26,0,0,447,yes,no,4,0,0,1,yes,no,5,3715,yes,no
no,8,23,11,182,2,104,86,yes,no,5,0,2,10,yes,no,19,2708,yes,no
no,8,6,1,292,9,79,163,no,no,0,0,0,0,yes,no,8,3409,yes,no
no,9,19,16,403,0,71,5,yes,no,21,0,0,0,no,no,8,2800,yes,no
no,9,5,0,21,0,1,2,no,no,0,3,0,0,yes,no,5,2162,yes,no
no,3,17,0,29,0,0,0,no,no,0,0,0,0,yes,yes,10,2647,yes,no
no,3,2,0,0,0,0,5,no,no,0,0,0,0,no,yes,11,2039,yes,yes
no,2,4,0,0,0,0,0,no,no,0,0,0,0,no,no,2,3013,yes,no
no,9,16,0,0,0,0,48,no,no,0,0,0,0,yes,no,3,3105,yes,no
no,3,4,0,8,0,0,0,no,no,0,0,0,0,no,no,7,3439,no,no
no,8,20,0,82,0,12,0,yes,no,2,0,0,0,no,no,2,2466,yes,no
no,7,19,0,58,0,90,2,yes,no,0,0,0,7,no,no,9,2404,yes,no
no,1,2,0,31,0,0,45,no,no,0,0,0,0,no,yes,14,1613,no,no
no,2,3,0,0,0,0,28,no,no,0,0,0,0,yes,no,3,2223,yes,yes
no,6,6,0,49,0,20,16,no,no,0,0,0,0,yes,no,3,2678,yes,no
no,7,9,0,0,0,0,0,no,no,0,0,0,0,no,yes,5,2162,yes,no
yes,6,26,0,61,1,30,78,no,no,0,5,0,0,no,no,17,2282,yes,no
no,6,21,1,134,0,81,61,no,no,16,0,0,0,yes,no,11,2039,yes,no
no,10,25,2,137,1,55,75,yes,no,2,0,21,4,yes,no,9,2374,yes,no
no,2,1,0,167,0,60,7,no,no,0,0,0,0,no,no,3,2619,yes,yes
no,3,2,0,45,0,0,0,no,no,0,0,0,0,no,no,4,3288,yes,no
no,5,1,0,54,0,40,0,no,no,0,0,5,0,no,no,9,1948,no,yes
no,2,7,0,0,0,0,0,no,no,0,0,0,0,no,yes,9,2282,yes,no
no,8,21,0,210,1,87,163,yes,no,2,0,2,19,no,no,5,2527,yes,no
no,4,8,0,0,0,41,344,no,no,0,0,0,0,yes,no,9,2466,yes,no
no,2,1,0,0,0,0,0,yes,no,0,0,0,0,yes,yes,8,2466,yes,no
no,9,24,23,48,3,26,18,yes,no,0,0,4,0,no,no,4,4018,yes,no
no,10,24,14,289,0,91,1,yes,no,1,0,13,7,no,yes,8,2343,yes,yes
