converted,GameLevel,NumGameDays,NumGameDays4Plus,NumInGameMessagesSent,NumSpaceHeroBadges,NumFriendRequestIgnored,NumFriends,AcquiredSpaceship,AcquiredIonWeapon,TimesLostSpaceship,TimesKilled,TimesCaptain,TimesNavigator,PurchasedCoinPackSmall,PurchasedCoinPackLarge,NumAdsClicked,DaysUser,UserConsole,UserHasOldOS
no,1,1,0,0,0,0,0,no,no,0,0,0,0,no,yes,5,2708,no,no
no,7,5,0,0,0,0,0,no,no,0,0,0,0,no,no,3,3378,yes,no
no,9,12,10,81,0,29,166,yes,no,15,0,0,0,no,no,5,2800,yes,no
no,5,7,1,38,8,90,37,no,no,0,2,0,0,no,no,4,1978,yes,no
no,9,15,4,157,0,65,36,no,no,2,0,0,18,no,no,12,2162,yes,yes
no,7,20,0,51,0,5,11,no,no,0,0,0,0,yes,yes,2,2769,yes,no
no,1,3,0,0,0,0,7,no,no,0,0,0,0,no,no,10,1674,yes,no
no,4,10,0,11,0,4,0,no,no,0,0,0,0,yes,no,3,2922,yes,no
no,8,18,0,0,0,0,0,no,no,0,0,0,0,no,yes,7,4049,no,no
no,6,6,0,12,0,0,0,no,no,4,0,0,0,no,no,8,3135,yes,no
no,6,8,3,39,0,34,0,no,no,0,0,0,0,no,no,5,2861,yes,no
no,10,15,0,369,0,60,91,no,no,12,0,0,0,no,no,22,2496,yes,no
no,7,18,0,28,0,0,0,no,no,0,0,0,14,yes,no,9,2223,yes,no
no,8,15,0,271,0,113,248,no,no,1,1,0,4,yes,no,9,1492,no,no
no,1,19,8,79,0,26,0,yes,no,1,0,3,0,no,no,9,2922,yes,no
yes,9,15,6,0,0,0,3,yes,no,1,0,9,0,no,yes,1,2647,yes,no
no,2,16,0,0,0,15,0,no,no,1,0,9,1,yes,no,5,3013,yes,no
no,9,6,0,0,0,25,108,yes,no,0,0,0,1,yes,no,17,1523,yes,no
no,1,1,0,0,0,0,103,no,no,0,0,0,0,yes,yes,5,2223,yes,yes
no,8,10,3,161,0,113,0,yes,no,9,0,0,0,no,no,8,1370,no,no
no,8,7,0,117,0,69,190,yes,no,0,0,0,0,no,no,1,2039,yes,no
no,10,21,0,275,0,65,10,no,no,7,0,0,0,no,no,15,1978,yes,no
no,10,21,0,3,0,37,56,no,no,0,0,9,0,no,no,9,1705,no,no
no,4,19,0,21,0,26,12,no,no,0,0,0,0,no,no,10,2861,yes,no
no,9,21,0,68,0,81,27,no,no,0,0,9,5,no,no,29,3835,yes,no
no,9,12,0,0,0,29,73,no,no,0,0,0,0,no,no,0,1858,yes,no
no,10,19,0,116,0,30,166,no,no,3,0,0,0,yes,no,10,2708,yes,no
no,4,21,0,61,2,59,21,no,no,0,0,0,0,yes,yes,7,2254,yes,no
no,1,13,0,56,0,95,0,no,no,0,0,1,0,no,no,5,2162,yes,no
no,5,18,0,225,0,38,2,no,no,4,0,0,0,yes,no,5,1400,no,no
no,5,3,0,0,0,0,3,no,no,1,0,0,0,no,no,6,2313,yes,no
yes,9,15,11,9,12,44,333,no,no,5,0,1,0,yes,no,13,1674,yes,no
no,10,21,0,152,2,72,225,yes,no,16,0,1,0,yes,no,16,2739,yes,no
no,2,16,0,0,0,0,0,no,no,0,0,0,0,no,yes,5,3896,yes,yes
no,5,2,0,2,0,0,10,no,no,0,0,0,0,no,no,7,2739,yes,no
no,7,20,0,185,2,109,14,yes,no,1,0,8,0,no,no,14,2527,yes,no
no,6,19,0,158,0,5,0,no,no,5,0,0,0,no,no,8,2254,yes,no
no,6,13,0,169,0,7,9,no,no,5,0,2,0,no,no,8,1889,yes,no
no,8,22,0,65,2,82,12,no,no,6,0,0,0,no,no,4,2647,yes,yes
yes,6,21,5,0,0,0,18,yes,no,0,0,0,0,no,no,4,2404,yes,yes
no,3,12,0,104,1,88,27,yes,no,12,0,3,6,no,no,9,2708,yes,no
no,7,19,0,432,0,82,6,yes,no,82,0,0,0,yes,no,10,2282,yes,yes
no,8,9,0,0,0,6,1,yes,no,0,0,0,0,yes,yes,28,2800,yes,no
no,7,3,0,0,0,0,11,no,no,0,0,0,0,no,yes,15,1705,yes,no
no,8,15,0,120,2,53,7,yes,no,3,0,0,5,yes,yes,15,2861,yes,yes
no,2,13,0,123,0,48,1,no,no,11,0,0,0,no,no,10,2953,yes,no
no,8,14,0,0,0,94,7,no,no,11,0,0,0,no,no,8,2009,yes,no
no,6,26,0,54,0,83,241,no,no,7,0,0,0,yes,no,16,2404,no,yes
no,5,10,9,54,0,20,41,yes,no,6,0,0,1,no,no,3,2619,no,no
no,9,22,10,35,0,28,0,yes,no,9,0,0,0,yes,yes,11,1674,yes,no
no,2,7,0,0,0,0,0,no,no,0,0,0,0,no,no,0,3044,yes,yes
no,10,20,2,0,0,0,0,no,no,0,0,0,0,no,no,9,1736,no,no
no,6,9,7,88,0,45,130,yes,no,0,0,0,0,no,no,18,2131,yes,no
no,6,2,0,2,0,3,1,no,no,3,0,0,0,yes,no,3,3500,no,no
no,3,11,0,49,0,17,0,yes,no,0,0,0,6,no,yes,6,3439,yes,no
no,4,4,0,0,1,23,47,no,no,0,0,0,0,yes,no,15,2557,yes,no
no,7,4,0,25,0,18,1,no,no,0,0,7,0,no,no,20,2404,yes,no
no,5,3,1,0,0,0,0,no,no,0,0,0,0,yes,yes,1,3227,no,no
no,1,18,0,50,0,21,0,yes,no,0,0,0,0,no,yes,7,2466,no,no
no,1,3,0,0,0,0,4,no,no,0,2,0,0,yes,no,10,2527,yes,no
no,1,10,0,190,1,41,25,no,no,0,0,0,0,yes,yes,20,2162,yes,no
no,2,1,0,69,0,15,7,no,no,7,0,0,0,no,no,9,2254,yes,yes
no,10,20,0,0,0,31,1,no,no,26,0,0,0,no,yes,32,2619,yes,no
no,7,24,0,210,0,70,193,no,no,25,0,0,0,yes,no,9,1889,yes,no
no,3,1,0,0,0,4,0,no,no,0,0,0,0,no,no,7,2984,yes,no
no,5,12,1,0,0,0,0,no,no,0,0,0,0,no,no,4,3774,yes,no
no,6,17,0,0,0,0,0,no,no,0,0,0,0,no,no,5,2162,yes,no
no,5,6,6,0,0,66,13,yes,no,0,0,19,0,yes,no,4,2374,yes,no
no,6,5,0,133,0,58,56,no,no,0,0,0,0,yes,yes,12,3288,yes,yes
no,8,3,0,21,1,40,19,no,no,0,0,0,0,no,no,19,3227,yes,yes
no,2,12,0,0,0,0,3,no,no,1,0,0,0,yes,no,10,2739,yes,no
no,2,20,0,17,0,0,0,no,no,0,0,0,0,no,no,6,2223,yes,no
no,2,1,0,322,1,82,80,yes,no,2,0,0,0,no,no,11,2070,yes,no
no,8,10,5,4,0,0,7,yes,no,4,0,0,0,yes,no,22,2282,yes,no
no,8,6,0,29,0,0,2,no,no,0,11,0,0,no,no,9,3653,yes,no
no,7,20,0,8,0,42,6,no,no,10,0,0,4,no,no,11,2131,yes,no
no,10,20,0,5,1,43,28,yes,no,0,0,0,0,yes,no,20,3105,yes,no
no,7,3,3,184,0,62,264,no,no,0,0,0,0,yes,no,11,2708,yes,no
no,8,21,0,41,0,46,58,no,no,0,0,0,0,no,no,24,2953,yes,no
no,3,17,5,183,0,100,4,yes,no,2,0,0,0,no,no,5,2861,yes,no
yes,7,19,0,153,8,102,71,no,no,1,0,0,0,no,no,8,2708,yes,yes
no,8,18,0,106,0,0,0,no,no,0,0,0,0,no,yes,12,3592,yes,no
no,2,14,0,0,0,0,294,no,no,9,0,0,0,no,yes,22,2343,no,no
no,1,9,1,0,0,0,0,no,no,0,0,0,0,no,yes,2,2254,yes,no
no,8,9,0,170,0,64,8,no,no,9,0,0,16,yes,no,3,1917,no,no
no,6,19,0,0,3,31,471,no,no,0,0,0,0,no,no,36,1797,yes,yes
no,4,16,0,33,0,4,0,no,no,9,0,0,0,no,no,1,2131,yes,no
yes,6,15,0,57,0,1,17,yes,no,0,0,0,0,no,no,11,2039,no,yes
no,6,7,0,6,0,108,19,no,no,2,0,0,0,no,no,2,2101,yes,no
no,6,1,0,0,0,0,116,no,no,0,0,0,0,yes,no,18,2619,yes,no
no,9,10,0,107,3,54,109,no,no,0,0,0,0,yes,no,8,3044,yes,no
yes,9,24,13,196,6,3,264,yes,no,21,0,0,0,no,no,8,2647,yes,no
no,9,10,0,68,0,0,0,no,no,0,0,0,0,no,yes,1,1705,yes,no
no,5,10,0,0,0,0,0,no,no,0,0,0,0,no,yes,4,2708,yes,no
yes,9,18,0,96,3,52,13,no,no,0,0,0,0,yes,yes,8,3684,yes,no
no,6,16,0,35,0,8,1,yes,no,0,0,0,14,no,no,6,2739,yes,no
no,5,1,0,27,0,20,194,no,no,0,0,0,0,no,no,0,2131,no,no
no,10,3,0,0,0,19,141,no,no,2,0,0,0,yes,no,6,2739,yes,no
no,6,20,0,97,0,88,6,no,no,0,0,0,0,no,no,4,2861,yes,no
no,7,24,0,258,0,120,151,no,no,32,0,0,0,yes,no,2,1523,yes,no
no,5,22,0,109,0,8,9,no,no,0,0,0,0,yes,yes,14,1948,no,no
no,3,20,0,287,0,89,3,no,no,3,0,0,0,no,no,10,2192,yes,no
no,8,9,0,256,1,52,394,no,no,0,0,0,0,yes,no,3,2466,yes,no
no,5,15,0,66,0,63,1,no,no,2,0,0,0,no,yes,21,3592,yes,yes
no,4,17,1,24,0,61,5,no,no,0,0,0,0,yes,no,10,2192,yes,no
no,9,18,0,320,0,82,0,no,no,12,3,0,0,yes,no,10,1766,no,no
no,10,21,0,263,0,28,0,no,no,0,0,0,1,no,no,2,2922,yes,no
no,9,15,1,1,0,16,0,no,no,0,0,0,0,no,yes,8,2404,yes,no
yes,7,20,15,9,2,6,16,yes,no,0,0,0,0,no,no,2,3197,no,no
no,6,10,0,104,0,99,1,yes,no,0,0,0,0,no,no,17,2678,yes,no
no,1,16,0,113,0,25,398,yes,no,0,0,0,0,no,no,22,2192,yes,no
no,2,1,0,0,0,0,1,no,no,0,0,0,0,no,yes,6,3258,yes,yes
no,3,9,0,0,0,0,0,no,no,0,0,0,0,yes,no,10,2313,yes,yes
no,8,2,0,1,0,88,3,no,no,0,0,0,0,no,no,8,1674,yes,no
no,9,9,0,26,0,15,472,no,no,0,0,0,0,yes,no,9,1523,yes,no
no,6,3,0,36,0,0,2,no,no,0,0,0,0,no,no,2,1461,yes,no
no,5,14,0,174,0,7,6,no,no,0,0,0,0,yes,no,19,2892,yes,no
no,7,18,0,0,0,36,20,yes,no,28,0,1,0,yes,no,1,2009,yes,no
no,5,12,12,0,0,1,170,yes,no,0,7,64,3,yes,no,16,2192,yes,no
no,7,16,16,44,0,85,169,yes,no,0,0,2,16,no,no,19,2009,yes,no
no,5,8,1,45,1,57,46,no,no,38,0,8,0,no,no,2,3409,yes,no
no,6,6,0,92,0,0,0,no,no,4,0,0,0,no,no,11,1858,yes,no
no,10,22,2,78,11,85,12,no,no,46,0,0,0,no,yes,22,3197,yes,no
no,2,11,0,0,0,0,5,no,no,0,0,0,0,no,no,21,3743,yes,no
no,9,23,0,0,0,0,2,no,no,0,0,0,0,no,no,19,2739,yes,no
no,6,8,0,303,0,52,2,no,no,19,0,0,0,no,no,12,2131,yes,no
no,3,10,0,0,0,4,0,no,no,0,0,0,0,no,no,10,3166,yes,no
no,7,1,0,137,0,63,0,yes,no,0,0,0,0,no,yes,1,3350,yes,no
no,1,17,0,94,0,74,49,no,no,0,0,0,0,no,no,6,1827,yes,no
no,6,18,0,0,0,37,78,no,no,2,0,0,0,no,yes,15,2527,no,no
no,8,16,0,0,0,0,0,yes,no,0,0,0,0,no,no,6,3774,yes,yes
no,4,20,0,274,0,10,14,yes,no,3,0,0,0,yes,yes,12,2800,yes,no
no,10,15,0,0,0,16,0,yes,no,0,0,2,0,no,no,1,1917,yes,no
no,1,12,0,125,0,31,3,no,no,0,0,0,0,no,yes,13,3500,no,yes
no,6,16,0,0,0,3,0,no,no,0,0,0,0,no,yes,6,2922,no,no
no,8,22,18,152,0,29,68,yes,no,3,0,6,21,no,no,1,1552,yes,no
no,4,14,2,20,0,48,11,yes,no,9,0,0,0,yes,yes,8,1766,yes,no
no,2,7,0,54,0,4,41,no,no,1,0,0,4,no,no,11,1461,no,no
no,3,21,0,0,0,0,36,no,no,0,0,0,0,no,no,4,2404,no,no
no,10,15,0,233,0,63,271,yes,no,20,0,0,0,yes,no,2,2678,yes,no
no,8,3,0,0,0,0,1,no,no,0,0,0,0,no,no,6,2223,yes,no
no,10,24,2,144,0,54,79,yes,no,28,0,0,0,yes,no,19,2861,yes,no
no,8,11,2,47,0,0,0,yes,no,0,0,0,0,no,yes,8,3197,yes,no
no,9,23,0,246,0,54,0,no,no,24,0,0,0,no,yes,4,2313,yes,no
no,8,10,0,0,0,0,12,yes,no,2,0,0,0,yes,no,9,2374,yes,no
no,7,16,0,48,0,36,3,no,no,0,0,0,0,no,yes,22,1917,yes,no
no,9,24,1,130,0,77,1,no,no,13,0,2,0,no,no,5,2162,yes,no
no,10,18,18,58,0,70,229,yes,no,28,0,3,12,yes,no,15,3227,yes,no
no,10,23,20,140,0,78,151,yes,no,38,0,39,5,yes,no,15,2374,yes,no
yes,1,13,5,6,0,0,1,yes,no,0,0,0,0,no,yes,14,2070,no,no
no,1,16,0,0,0,0,0,no,no,0,0,0,0,no,no,0,3258,yes,no
no,6,2,0,0,0,0,0,yes,no,0,0,0,2,no,yes,11,1644,yes,no
no,10,18,2,214,7,86,27,yes,no,6,0,7,0,yes,no,5,1948,yes,no
no,2,8,0,0,0,0,136,no,no,0,0,0,0,no,yes,33,2588,yes,no
no,2,1,0,0,3,0,11,no,no,0,0,0,0,no,yes,1,2223,yes,no
no,8,18,0,187,0,53,162,yes,no,6,24,5,0,yes,no,3,1917,yes,yes
no,10,18,0,39,0,40,264,no,no,16,0,5,3,no,no,11,2162,yes,no
no,8,16,1,32,3,0,23,no,no,0,0,0,0,no,no,3,2466,yes,no
no,9,2,1,0,0,0,0,yes,no,0,0,0,34,no,no,4,3105,yes,no
no,6,8,0,0,0,0,146,no,no,0,0,0,0,no,yes,3,2678,yes,no
no,9,13,0,108,0,83,0,yes,no,0,0,0,0,no,no,7,3988,yes,no
no,7,14,7,38,0,0,0,yes,no,0,0,0,12,no,no,5,3288,yes,no
no,2,18,0,0,0,0,3,yes,no,0,0,0,0,no,yes,4,2588,no,no
no,8,20,1,0,0,0,0,no,no,0,0,0,0,yes,no,8,3774,yes,no
no,3,15,0,0,0,0,1,no,no,0,0,0,0,yes,no,1,3227,yes,no
no,1,6,0,6,0,4,0,yes,no,0,0,3,17,no,yes,9,3653,yes,no
no,9,5,1,198,0,25,183,no,no,1,0,0,0,yes,no,16,2162,yes,no
no,4,2,0,0,0,0,8,no,no,0,0,0,0,yes,no,2,2496,no,no
no,10,20,0,2,0,0,5,no,no,0,0,12,0,no,no,10,3258,no,yes
no,8,19,0,17,0,1,15,yes,no,8,0,0,0,yes,no,11,3592,yes,no
no,5,17,0,0,0,1,4,no,no,0,0,0,0,no,no,17,1827,yes,no
no,8,10,0,0,0,0,38,no,no,0,0,0,0,no,no,17,3013,yes,no
no,8,26,3,170,0,72,4,yes,no,5,0,0,0,no,no,8,2343,yes,no
no,1,11,0,27,0,0,41,no,no,6,0,0,0,no,no,3,2527,yes,no
no,9,22,4,148,0,89,0,yes,no,2,0,10,0,yes,no,5,2101,yes,no
no,7,9,0,192,0,51,148,no,no,0,0,7,20,no,no,11,3044,yes,no
no,9,22,0,378,0,45,0,yes,no,11,0,0,0,no,yes,5,3500,yes,no
no,9,15,1,178,0,10,20,no,no,0,0,6,11,no,no,29,2009,yes,no
no,8,11,0,0,0,0,7,no,no,0,0,0,0,no,no,2,1948,yes,no
no,10,17,0,145,0,119,168,no,no,0,0,4,1,yes,yes,21,2070,no,no
no,5,11,1,59,0,42,0,yes,no,0,0,0,0,no,no,1,2831,yes,no
no,4,5,0,0,0,0,3,no,no,32,0,0,0,no,no,2,2678,no,no
no,6,14,0,241,0,27,479,no,no,0,0,0,0,no,no,24,2557,yes,no
no,2,17,0,0,0,0,154,no,no,0,0,0,0,no,no,13,2131,yes,yes
no,9,18,0,241,3,103,34,no,no,3,0,0,0,no,no,31,2313,yes,yes
no,6,4,0,48,0,0,73,no,no,5,0,0,0,no,no,2,2466,yes,no
no,6,4,1,144,0,108,4,no,no,0,0,0,0,no,no,8,2678,no,no
yes,7,11,0,240,11,57,193,no,no,8,0,0,0,yes,no,7,2619,yes,yes
no,2,4,0,0,0,0,0,no,no,0,0,0,0,yes,no,9,1674,yes,no
no,8,7,0,0,0,16,0,yes,no,0,0,9,0,yes,no,9,2678,no,no
no,6,12,0,0,0,0,0,no,no,0,0,0,0,no,no,1,2619,yes,no
no,8,19,0,41,0,36,24,no,no,0,0,0,0,no,no,4,3197,yes,no
no,1,6,0,0,0,0,21,no,no,0,0,0,0,no,no,0,2192,yes,no
no,1,1,0,0,0,0,0,no,no,0,0,0,0,no,yes,11,2162,yes,no
no,1,11,0,152,0,12,0,no,no,0,0,0,0,no,no,9,2831,yes,no
no,3,1,0,27,0,0,0,no,no,0,0,0,0,no,no,7,3105,yes,no
no,5,1,0,128,0,33,0,no,no,13,0,0,0,no,no,4,3500,yes,no
no,5,14,0,494,2,88,319,no,no,0,0,0,0,no,no,12,3013,yes,no
no,9,27,0,245,0,43,0,no,no,45,0,0,0,yes,no,5,2192,yes,no
no,7,19,0,0,2,5,11,no,no,0,0,0,0,yes,no,0,2769,yes,no
no,1,19,0,0,0,0,2,yes,no,0,0,0,2,no,no,12,3197,yes,no
no,9,15,5,0,0,63,73,no,no,0,0,0,4,yes,no,19,3197,yes,no
no,4,10,1,0,0,46,201,yes,no,0,0,0,0,no,no,6,2466,yes,no
no,2,7,0,0,0,0,1,no,no,0,0,0,0,yes,yes,28,4108,no,yes
no,6,3,0,20,3,3,9,no,no,20,0,0,5,no,no,1,3835,yes,no
no,8,10,0,0,0,1,1,no,no,0,0,0,0,no,no,17,2647,yes,no
no,6,11,3,0,3,27,462,yes,no,2,0,0,0,no,yes,16,2313,yes,no
no,10,19,0,8,1,26,1,no,no,3,0,0,0,no,no,19,2557,yes,no
no,7,18,0,0,0,0,1,no,no,0,0,0,0,no,no,25,3743,yes,no
no,5,20,0,73,0,0,1,no,no,4,0,0,0,yes,yes,12,3623,yes,yes
no,2,5,0,0,0,0,81,no,no,2,0,0,0,yes,yes,6,1674,yes,no
no,6,18,0,9,0,3,0,yes,no,10,0,0,0,no,no,10,3927,yes,no
no,2,17,0,319,0,10,0,no,no,18,0,0,0,no,no,1,2861,yes,no
no,6,22,0,113,0,0,0,no,no,1,0,0,0,yes,yes,10,2892,no,no
no,9,9,0,0,0,2,0,no,no,0,0,0,0,no,yes,0,3531,no,no
no,7,3,0,119,2,76,395,no,no,0,0,0,0,yes,no,5,2192,yes,no
no,7,18,16,0,0,7,190,yes,no,0,0,12,23,yes,no,14,1889,yes,no
no,7,3,0,0,0,0,264,no,no,0,0,0,0,yes,no,6,2557,yes,no
yes,5,18,0,0,9,0,18,yes,no,0,0,0,0,no,no,7,2282,yes,no
no,6,13,0,80,3,21,29,no,no,2,0,0,0,yes,no,11,1978,yes,no
no,1,1,0,0,0,0,44,yes,no,0,0,0,0,yes,no,9,3105,yes,no
no,7,5,0,103,0,7,0,no,no,2,0,0,10,yes,yes,1,2039,no,no
no,7,20,8,98,0,1,30,no,no,1,0,0,0,no,yes,21,1400,yes,no
no,9,18,3,0,0,0,0,yes,no,0,0,0,0,no,no,6,2374,yes,yes
no,2,1,0,0,0,0,0,no,no,0,0,0,0,no,no,9,2374,yes,no
yes,10,16,2,45,0,79,223,yes,no,14,0,0,0,yes,no,10,2131,yes,no
no,1,18,0,33,0,82,6,no,no,0,0,0,0,yes,no,4,3988,yes,no
no,7,16,0,14,0,0,161,no,no,21,0,0,0,yes,no,10,2343,yes,no
no,10,24,0,625,0,72,142,no,no,64,0,0,6,yes,no,4,2678,yes,no
no,8,12,0,145,0,5,0,no,no,12,0,0,0,no,yes,8,3743,yes,no
no,10,4,0,88,0,45,22,no,no,17,0,0,0,yes,no,6,2861,yes,no
no,2,9,6,0,0,0,0,no,no,1,0,6,8,no,no,11,3288,yes,no
no,6,19,0,1,0,53,101,yes,no,5,7,0,0,no,no,7,2678,yes,no
no,8,13,0,75,0,50,0,no,no,2,0,0,1,no,no,10,3715,yes,no
no,5,12,0,216,0,73,58,no,no,10,0,0,0,no,no,5,2039,yes,yes
no,5,22,0,123,0,32,6,yes,no,2,0,7,0,no,no,7,3258,yes,no
no,10,17,0,60,0,16,116,no,no,2,1,0,0,yes,yes,16,2343,yes,no
no,3,11,0,110,0,3,7,no,no,0,0,0,0,yes,no,8,2282,yes,no
no,1,2,0,0,4,0,78,no,no,0,0,0,0,no,yes,0,2404,yes,no
no,6,12,0,0,0,14,0,no,no,0,0,0,0,no,yes,6,3013,yes,no
no,7,9,0,0,0,0,0,no,no,0,0,0,0,yes,no,1,1674,yes,no
no,4,2,0,0,0,0,0,no,no,0,0,0,0,no,no,1,3319,yes,no
no,6,20,0,140,0,5,4,no,no,0,0,0,0,no,no,21,1583,yes,no
no,1,11,0,0,0,1,1,no,no,0,0,0,0,yes,yes,6,2922,no,no
no,5,18,0,41,0,9,0,no,no,0,0,0,0,no,no,0,2800,yes,yes
no,1,5,0,9,0,30,0,no,no,0,0,0,0,no,no,7,1613,no,no
no,3,19,0,615,0,94,0,no,no,2,0,0,0,no,yes,11,3743,yes,no
no,4,1,0,64,0,2,0,no,no,2,12,0,0,no,no,0,2708,no,no
no,7,1,0,32,8,119,329,no,no,0,0,0,0,yes,no,10,1400,yes,no
no,3,1,0,0,0,0,0,no,no,0,0,0,0,no,yes,4,2039,yes,no
no,10,26,0,84,1,71,53,no,no,17,0,0,0,yes,no,5,2223,yes,no
no,1,2,0,51,0,36,47,no,no,2,0,0,0,yes,no,10,2131,yes,no
no,8,23,8,31,0,0,0,yes,no,0,4,3,0,no,no,10,2588,no,no
no,5,9,0,433,0,110,389,no,no,106,0,0,0,no,yes,2,3470,yes,no
no,2,3,0,281,0,65,0,yes,no,0,0,0,0,no,no,1,3319,yes,no
no,8,11,0,30,1,11,25,yes,no,1,0,0,0,no,no,5,1523,yes,no
no,8,11,8,29,0,9,1,yes,no,1,0,22,18,no,no,36,3074,yes,no
no,7,8,0,0,1,67,73,no,no,0,0,0,0,no,no,23,1674,yes,no
no,7,8,0,188,0,67,0,no,yes,13,0,0,0,no,no,2,1917,yes,no
no,7,10,0,2,0,1,0,no,no,1,0,0,0,no,no,10,2131,yes,no
no,7,13,5,408,5,79,84,yes,no,40,0,0,4,yes,no,10,1492,no,no
no,5,18,1,0,0,29,3,no,no,2,0,0,2,yes,no,11,3074,yes,no
no,6,2,0,282,0,80,0,no,no,0,0,0,0,no,no,4,2769,yes,no
no,6,8,8,13,0,45,6,yes,no,0,0,0,3,yes,no,8,2588,no,no
no,6,12,0,78,1,34,2,no,no,0,0,0,0,no,no,12,3288,yes,no
no,10,23,0,2,0,0,0,no,no,0,0,0,0,no,yes,11,1797,yes,no
no,8,14,0,38,0,3,0,no,yes,27,0,0,0,no,yes,10,2769,no,no
no,10,14,1,93,0,0,0,no,no,2,0,0,0,no,yes,4,2800,yes,yes
no,6,18,7,178,10,113,27,yes,no,1,0,0,0,no,no,4,3623,yes,no
no,6,11,1,24,0,106,266,no,no,8,0,3,2,yes,no,0,3288,yes,no
no,5,8,0,0,0,11,10,no,no,0,0,0,0,no,no,12,2162,yes,no
no,9,17,3,113,0,102,50,yes,no,14,0,6,37,no,no,11,2162,yes,no
no,1,6,0,0,0,16,0,no,no,0,0,0,0,no,yes,3,2466,yes,no
no,2,16,0,85,1,61,4,no,no,0,0,0,0,no,yes,7,2254,yes,no
no,1,15,0,0,0,0,0,no,no,0,0,0,0,no,yes,4,3439,yes,no
yes,10,19,6,0,1,0,5,yes,no,0,0,3,18,yes,no,8,1736,yes,no
no,5,18,0,3,0,0,7,no,no,5,0,0,0,no,no,10,3044,yes,no
no,9,22,15,0,0,39,96,no,no,2,0,0,12,yes,no,16,2009,yes,no
no,4,19,0,104,0,45,29,yes,no,10,0,0,0,no,no,0,1948,yes,no
no,7,20,0,102,0,54,104,no,no,5,0,1,0,no,no,10,2343,yes,no
no,3,21,0,0,0,0,0,no,no,6,0,0,0,yes,no,5,2039,yes,no
no,10,18,0,894,0,114,0,no,no,38,0,0,0,no,yes,8,3592,yes,no
no,10,16,0,7,0,12,10,no,no,0,0,59,1,no,no,31,2678,yes,no
no,3,2,0,0,0,0,0,no,no,0,0,0,0,no,yes,8,3592,no,no
no,8,10,0,0,0,0,17,no,no,0,0,4,0,no,yes,35,3258,yes,no
no,4,1,0,0,0,1,18,no,no,0,0,0,0,yes,no,10,2466,yes,no
no,6,2,0,0,0,0,0,no,no,0,0,0,0,yes,yes,3,3409,yes,no
no,9,2,1,26,0,1,0,no,no,0,0,0,0,yes,no,11,1247,yes,no
no,5,4,0,0,0,0,0,no,no,0,0,0,0,no,no,1,2313,yes,no
no,10,19,0,84,0,11,0,no,no,5,2,0,0,no,yes,7,2739,yes,yes
no,9,20,0,0,0,46,3,yes,no,3,0,0,0,no,yes,10,1917,yes,no
no,8,26,0,106,0,41,0,yes,no,0,0,0,0,no,no,10,3743,yes,no
no,6,20,6,136,0,22,0,no,no,1,0,0,0,no,no,6,2588,yes,no
no,9,17,1,457,9,49,14,no,no,17,0,0,0,yes,no,8,1858,yes,no
no,6,3,0,0,0,0,23,no,no,0,0,0,0,no,no,10,3715,yes,no
no,3,10,0,171,0,51,0,no,no,0,0,0,0,no,no,2,3350,yes,no
no,10,19,0,4,0,0,0,yes,no,6,0,0,0,no,no,12,1978,no,no
no,7,2,0,30,0,39,0,yes,no,1,0,0,0,no,no,10,2282,no,no
no,6,9,0,19,0,33,226,no,no,1,0,0,0,no,no,10,1948,yes,no
yes,10,20,2,156,9,119,181,yes,no,2,0,0,0,no,no,2,2070,no,no
no,9,9,0,0,0,0,30,no,no,0,0,0,0,no,no,9,2131,yes,no
no,4,10,0,0,0,0,0,no,no,0,0,0,0,no,yes,7,3319,yes,no
no,1,20,0,256,0,42,3,no,no,0,0,0,1,yes,yes,7,3288,yes,no
yes,9,21,3,226,0,0,2,no,yes,6,0,0,0,no,no,24,2647,yes,no
no,2,17,0,0,0,0,0,no,no,0,0,0,0,no,yes,10,2254,yes,no
no,10,9,0,0,0,37,400,yes,no,0,0,0,0,no,no,23,2313,no,no
yes,10,6,0,0,2,0,133,no,no,0,0,1,0,yes,no,10,1431,yes,no
no,6,7,0,7,0,0,94,no,no,0,1,0,0,yes,no,8,3166,yes,no
no,10,14,0,40,0,0,0,no,no,0,0,0,0,no,no,6,2282,yes,no
no,10,22,0,9,0,0,10,no,no,1,1,0,10,yes,yes,6,3378,no,yes
no,2,18,0,0,0,0,0,no,no,0,0,0,0,no,no,11,2739,yes,no
no,7,19,16,188,2,117,17,yes,no,17,0,8,12,no,yes,21,2131,yes,yes
no,10,25,2,285,0,65,0,no,no,9,0,0,0,no,yes,10,3105,yes,no
no,6,9,0,12,0,0,0,yes,no,11,0,0,0,no,no,6,2192,yes,no
no,9,9,0,31,0,3,0,no,no,0,0,2,1,no,yes,11,2101,no,no
no,8,26,0,279,0,59,0,no,no,7,0,0,14,yes,no,9,3896,yes,no
no,10,21,6,349,0,35,0,yes,no,42,0,0,0,yes,no,5,2282,yes,no
no,4,14,0,0,0,12,25,no,no,0,0,0,0,no,no,3,2343,yes,no
no,2,1,0,0,0,0,0,no,no,1,0,1,0,no,no,10,2739,yes,no
no,2,18,0,96,0,0,0,no,no,0,0,0,0,no,no,9,3957,yes,no
no,5,2,0,17,0,0,2,yes,no,0,0,1,0,no,no,16,3623,yes,no
no,6,21,0,82,0,120,214,no,no,0,0,0,2,no,no,9,2831,yes,yes
